2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:41		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011978_120228.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:42		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:43		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:44		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
2021-03-15/20:32:45		 creditCardFraud_28011979_120229.csv: File loaded successfully!!
